molecule_chembl_id,bioactivity_class,pIC50,canonical_smiles,MW,LogP,NumHDonors,NumHAcceptors
CHEMBL475818,active,7.119186407719209,C#CC(C)(C)c1cc(N=C(C)C)cc(C(=O)Nc2ccc(C)c(C(=O)Nc3cccnc3)c2)c1,452.55800000000016,5.9177200000000045,2.0,4.0
CHEMBL4203441,active,7.610833915635467,C#CC(C)(C)c1cccc(C(=O)Nc2ccc(C)c(Nc3ccc4ncn(C)c(=O)c4c3)c2)c1,450.54200000000014,5.148620000000004,2.0,4.0
CHEMBL3974840,active,7.0,C#CCCC(=O)Nc1nc2ccc(C(=O)c3ccccc3C(=O)Nc3ccc(F)cc3)cc2[nH]1,454.4610000000001,4.537200000000002,3.0,4.0
CHEMBL3905522,active,7.0,C#CCCC(=O)Nc1nc2ccc(C3(O)c4ccccc4C(=O)N3Cc3ccccc3)cc2[nH]1,450.4980000000002,3.7642000000000024,3.0,4.0
CHEMBL3898105,active,7.0,C#CCOC(=O)Nc1nc2cc(C3(O)c4ccccc4C(=O)N3Cc3ccccc3)ccc2[nH]1,452.4700000000002,3.594000000000002,3.0,5.0
CHEMBL3949703,active,7.0,C#Cc1c(F)ccc(N2C(=O)c3ccccc3C2(O)c2ccc3[nH]c(NC(=O)OC)nc3c2)c1F,474.4230000000002,3.8545000000000016,3.0,5.0
CHEMBL5896210,active,8.033858267260968,C#Cc1c(Nc2c(F)ccc(NS(=O)(=O)CCC)c2Cl)ccc2ncn(C)c(=O)c12,448.90700000000015,3.6026000000000025,2.0,5.0
CHEMBL3912908,active,7.0,C#Cc1cc(C)cc(N2C(=O)c3ccccc3C2(O)c2ccc3[nH]c(NC(=O)OC)nc3c2)c1,452.4700000000002,3.8847200000000024,3.0,5.0
CHEMBL3909553,active,7.0,C#Cc1cc(Cl)cc(N2C(=O)c3ccccc3C2(O)c2ccc3[nH]c(NC(=O)OC)nc3c2)c1C,486.9150000000002,4.538120000000003,3.0,5.0
CHEMBL3947006,active,7.0,C#Cc1cc(N2C(=O)c3ccccc3C2(O)c2ccc3[nH]c(NC(=O)OC)nc3c2)c(F)cc1F,474.4230000000002,3.8545000000000016,3.0,5.0
CHEMBL3954403,active,7.0,C#Cc1cc(N2C(=O)c3ccccc3C2(O)c2ccc3[nH]c(NC(=O)OC)nc3c2)ccc1F,456.43300000000016,3.7154000000000016,3.0,5.0
CHEMBL3919040,active,7.0,C#Cc1ccc(C)c(N2C(=O)c3ccccc3C2(O)c2ccc3[nH]c(NC(=O)OC)nc3c2)c1,452.4700000000002,3.8847200000000024,3.0,5.0
CHEMBL3935169,active,7.0,C#Cc1ccc(F)c(N2C(=O)c3ccccc3C2(O)c2ccc3nc(NC(=O)OC)[nH]c3c2)c1,456.4330000000002,3.7154000000000007,3.0,5.0
CHEMBL3970324,active,7.0,C#Cc1cccc(N2C(=O)c3c(F)ccc(F)c3C2(O)c2ccc3[nH]c(NC(=O)OC)nc3c2)c1F,492.4130000000002,3.9936000000000016,3.0,5.0
CHEMBL3905527,active,7.0,C#Cc1cccc(N2C(=O)c3cccc(F)c3C2(O)c2ccc3[nH]c(NC(=O)OC)nc3c2)c1F,474.4230000000002,3.8545000000000025,3.0,5.0
CHEMBL3982007,active,7.0,C#Cc1cccc(N2C(=O)c3ccccc3C2(O)c2ccc3[nH]c(NC(=O)OC)nc3c2)c1,438.44300000000015,3.5763000000000016,3.0,5.0
CHEMBL3952140,active,7.0,C#Cc1cccc(N2C(=O)c3ccccc3C2(O)c2ccc3[nH]c(NC(=O)OC)nc3c2)c1C,452.4700000000002,3.8847200000000024,3.0,5.0
CHEMBL3947386,active,7.0,C#Cc1cccc(N2C(=O)c3ccccc3C2(O)c2ccc3[nH]c(NC(=O)OC)nc3c2)c1F,456.43300000000016,3.7154000000000016,3.0,5.0
CHEMBL3983221,active,7.0,C#Cc1cccc(N2C(=O)c3ccccc3C2(O)c2ccc3c(c2)NC(=O)CO3)c1,396.40200000000016,2.8526000000000007,2.0,4.0
CHEMBL3986191,active,7.0,C#Cc1cccc(N2C(=O)c3ccccc3C2(O)c2ccc3nc(Nc4ncccn4)[nH]c3c2)c1F,476.4710000000001,4.070700000000001,3.0,6.0
CHEMBL3917411,active,7.0,C#Cc1cccc(N2C(=O)c3ccccc3C2c2ccc3[nH]c(NC(=O)OC)nc3c2)c1F,440.4340000000002,4.611400000000003,2.0,4.0
CHEMBL3933808,active,7.0,C#Cc1cccc(NC(=O)c2ccccc2C(=O)c2ccc3nc(NC(=O)OC)[nH]c3c2)c1,438.44300000000015,4.205800000000002,3.0,5.0
CHEMBL3981032,active,7.0,C#Cc1cccc(NC(=O)c2ccccc2C(=O)c2ccc3nc(NC(=O)OC)[nH]c3c2)c1F,456.43300000000016,4.344900000000003,3.0,5.0
CHEMBL571278,active,7.657577319177793,C#Cc1cccc(Nc2nccc3c(Nc4ncccc4-c4cc(NC)ncn4)c(C)ccc23)c1,457.5410000000002,5.905420000000004,3.0,7.0
CHEMBL553,active,7.221848749616356,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,393.4430000000002,3.405100000000002,1.0,7.0
CHEMBL3948349,active,8.0,C#Cc1cnc2[nH]cc(C(=O)c3c(F)ccc(NS(=O)(=O)CCC)c3F)c2c1,403.4100000000002,3.2051000000000016,2.0,4.0
CHEMBL459514,inactive,4.9446216686249995,C/C(=N/Nc1nc2c(c(=O)[nH]c(=O)n2C)n1Cc1ccccc1)c1ccccc1,388.43100000000004,2.3076999999999996,2.0,5.0
CHEMBL5569987,active,6.853871964321762,C/C(=N\O)c1ccc(NC(=O)c2cc(-c3ccc(S(C)(=O)=O)cc3)nc3ccccc23)cc1,459.52700000000016,4.755800000000003,2.0,6.0
CHEMBL459935,inactive,4.760450279159527,C/C(Cl)=C/Cn1c(N/N=C(/C)c2ccc([N+](=O)[O-])cc2)nc2c1c(=O)[nH]c(=O)n2C,431.8400000000002,2.3102,2.0,7.0
CHEMBL460136,inactive,4.962175249411658,C/C(Cl)=C\CSc1nc2c(c(=O)n(Cc3ccccc3)c(=O)n2C)n1Cc1ccccc1,466.99400000000014,4.228000000000002,0.0,4.0
CHEMBL3959581,active,9.301029995663981,C=C(C)c1cc(-c2cc(NC(=O)c3cccc(C(F)(F)F)c3)ccc2C)nc(N2CCOCC2)n1,482.50600000000026,5.592820000000004,1.0,5.0
CHEMBL3982146,active,8.795880017344075,C=C(C)c1cc(N2CCOCC2)nc(-c2cc(NC(=O)c3cccc(C(F)(F)F)c3)ccc2C)n1,482.5060000000001,5.592820000000005,1.0,5.0
CHEMBL6053261,active,8.744727494896694,C=C(C)c1ccc(F)c(NC(=O)c2ccc(C)c(-c3cnc(OCC)c(N4CCOCC4)c3)c2)c1,475.5640000000003,5.716820000000005,1.0,5.0
CHEMBL5436237,active,6.0,C=CC(=O)N1CCC(Oc2n[nH]c3ncc(-c4cn(-c5c(F)ccc(NS(=O)(=O)c6cccc(-c7ccccc7)c6)c5F)nn4)cc23)C1,668.686,5.117300000000004,2.0,8.0
CHEMBL5437385,active,6.607303046740334,C=CC(=O)N1CCC(Oc2n[nH]c3ncc(-c4cn(-c5c(F)ccc(NS(=O)(=O)c6ccccc6)c5F)nn4)cc23)C1,592.588,3.450300000000002,2.0,8.0
CHEMBL3985563,active,7.619788758288394,C=CC(=O)Nc1cc(NC(=O)Nc2ccc(Oc3ccnc(NC(=O)C4CC4)c3)c(F)c2)cc(C(F)(F)F)c1,543.4770000000002,6.148800000000002,4.0,5.0
CHEMBL4171543,active,7.494850021680094,C=CC(=O)Nc1ccc(-c2ccc(NC(=O)Nc3cccc(Cl)c3)cc2)cn1,392.84600000000006,5.170500000000002,3.0,3.0
CHEMBL3898336,active,7.0,C=CCCOC(=O)Nc1nc2cc(C3(O)c4ccccc4C(=O)N3Cc3ccccc3)ccc2[nH]1,468.51300000000015,4.536900000000003,3.0,5.0
CHEMBL3953998,active,7.657577319177793,C=CCN1CCN(c2cncc(-c3cn(-c4cc(C(=O)Nc5cc(C(C)(C)C)on5)ccc4C)nn3)c2)CC1,526.6450000000002,4.483520000000004,1.0,8.0
CHEMBL3951752,active,8.301029995663981,C=CCN1CCN(c2cncc(-c3cn(-c4cc(NC(=O)c5ccc(C(C)(C)C)o5)ccc4C)nn3)c2)CC1,525.6570000000003,5.088520000000004,1.0,7.0
CHEMBL3924548,active,7.886056647693163,C=CCN1CCN(c2cncc(-c3cn(-c4cc(NC(=O)c5ccc(C(C)(C)C)s5)ccc4C)nn3)c2)CC1,541.7250000000001,5.557020000000005,1.0,7.0
CHEMBL516644,inactive,4.426200417784259,C=CCn1c(N/N=C\c2cccc([N+](=O)[O-])c2)nc2c1c(=O)[nH]c(=O)n2C,369.3410000000002,0.9634999999999997,2.0,7.0
CHEMBL3919345,active,7.0,C=Cc1cccc(N2C(=O)c3ccccc3C2(O)c2ccc3[nH]c(NC(=O)OC)nc3c2)c1,440.4590000000002,4.238000000000002,3.0,5.0
CHEMBL3940926,active,7.0,C=Cc1cccc(N2C(=O)c3ccccc3C2(O)c2ccc3[nH]c(NC(=O)OC)nc3c2)c1F,458.4490000000002,4.377100000000002,3.0,5.0
CHEMBL3905944,active,7.0,C=Cc1cccc(NC(=O)c2ccccc2C(=O)c2ccc3nc(NC(=O)OC)[nH]c3c2)c1,440.4590000000001,4.867500000000002,3.0,5.0
CHEMBL3984324,active,7.0,C=Cc1cccc(NC(=O)c2ccccc2C(=O)c2ccc3nc(NC(=O)OC)[nH]c3c2)c1F,458.4490000000001,5.006600000000002,3.0,5.0
CHEMBL3895431,active,7.0,CC#CCOC(=O)Nc1nc2cc(C3(O)c4ccccc4C(=O)N3Cc3ccccc3)ccc2[nH]1,466.4970000000002,3.9841000000000024,3.0,5.0
CHEMBL3976273,active,7.0,CC#CCOC(=O)Nc1nc2cc(C3(O)c4ccccc4C(=O)N3[C@H](C)c3ccccc3)ccc2[nH]1,480.52400000000017,4.545100000000002,3.0,5.0
CHEMBL3895329,active,7.0,CC#CCOC(=O)Nc1nc2cc(C3(O)c4ccccc4C(=O)N3c3ccc(F)cc3)ccc2[nH]1,470.46000000000015,4.127600000000003,3.0,5.0
CHEMBL3892934,active,7.0,CC#Cc1cccc(N2C(=O)c3ccccc3C2(O)c2ccc3[nH]c(NC(=O)OC)nc3c2)c1F,470.46000000000015,4.105500000000002,3.0,5.0
CHEMBL571971,active,7.11975822410452,CC(=O)CN1C2CCC1CC(c1ccnc3c(-c4cccc5[nH]ncc45)c(-c4ccncc4)nn13)C2,477.5720000000002,4.634000000000003,1.0,6.0
CHEMBL5877072,active,7.0,CC(=O)N(C)C1CCN(S(=O)(=O)Nc2cccc(C(=O)c3c[nH]c4ncc(-c5cnc(C6CC6)nc5)cc34)c2F)C1,577.6420000000003,3.476700000000002,2.0,7.0
CHEMBL2335888,active,7.242072816886671,CC(=O)N(C)c1ccc(Nc2ncc3cc(-c4ccncc4)ccc3n2)cc1,369.42800000000005,4.418100000000003,1.0,5.0
CHEMBL578391,active,9.522878745280337,CC(=O)N1C2CCC1CC(c1ccnc3c(-c4ccc(Cl)c(O)c4)c(-c4ccncc4)nn13)C2,473.9640000000002,5.074200000000006,1.0,5.0
CHEMBL570458,active,8.040958607678906,CC(=O)N1C2CCC1CC(c1ccnc3c(-c4cccc5[nH]ncc45)c(-c4ccncc4)nn13)C2,463.5450000000002,4.5915000000000035,1.0,5.0
CHEMBL3930184,active,7.0,CC(=O)N1CCC(C(=O)Nc2nc3cc(C4(O)c5ccccc5C(=O)N4c4cccc(Cl)c4F)ccc3[nH]2)CC1,562.001,4.406200000000003,3.0,5.0
CHEMBL1808260,active,8.886056647693163,CC(=O)N1CCN(c2ccc(Nc3nccc(-c4sc(C(C)C)nc4-c4cccc(NS(=O)(=O)c5c(F)cccc5F)c4)n3)cn2)CC1,690.8020000000001,6.276600000000006,2.0,10.0
CHEMBL1808259,active,9.221848749616356,CC(=O)N1CCN(c2ccc(Nc3nccc(-c4sc(C(C)C)nc4-c4cccc(NS(=O)(=O)c5cc(F)ccc5F)c4)n3)cn2)CC1,690.8020000000001,6.276600000000006,2.0,10.0
CHEMBL1808257,active,8.022276394711152,CC(=O)N1CCN(c2ccc(Nc3nccc(-c4sc(C(C)C)nc4-c4cccc(NS(=O)(=O)c5ccc(F)cc5)c4)n3)cn2)CC1,672.8120000000001,6.137500000000006,2.0,10.0
CHEMBL1808258,active,7.468521082957745,CC(=O)N1CCN(c2ccc(Nc3nccc(-c4sc(C(C)C)nc4-c4cccc(NS(=O)(=O)c5cccc(Cl)c5)c4)n3)cn2)CC1,689.267,6.651800000000007,2.0,10.0
CHEMBL1808256,active,9.096910013008056,CC(=O)N1CCN(c2ccc(Nc3nccc(-c4sc(C(C)C)nc4-c4cccc(NS(=O)(=O)c5cccc(F)c5)c4)n3)cn2)CC1,672.8120000000001,6.137500000000006,2.0,10.0
CHEMBL1807711,active,8.443697499232712,CC(=O)N1CCN(c2ccc(Nc3nccc(-c4sc(C(C)C)nc4-c4cccc(NS(=O)(=O)c5ccccc5)c4)n3)cn2)CC1,654.8220000000001,5.998400000000006,2.0,10.0
CHEMBL1808255,active,9.221848749616356,CC(=O)N1CCN(c2ccc(Nc3nccc(-c4sc(C(C)C)nc4-c4cccc(NS(=O)(=O)c5ccccc5F)c4)n3)cn2)CC1,672.8120000000001,6.137500000000006,2.0,10.0
CHEMBL3641236,active,8.397940008672037,CC(=O)N1CCN(c2ncc3ncnc(Nc4cc(NC(=O)c5cccc(C(C)(C)C#N)c5)ccc4C)c3n2)CC1,549.6390000000001,4.193800000000003,2.0,9.0
CHEMBL2088021,active,6.688246138944246,CC(=O)N1CCc2cc(S(=O)(=O)Nc3cc(Sc4ncn[nH]4)c(O)c4ccccc34)ccc21,481.55900000000014,3.5245000000000015,3.0,7.0
CHEMBL1076206,active,9.301029995663981,CC(=O)N1C[C@@H]2C[C@H]1CN2c1ccc(-c2ccnc3c(-c4ccc(F)c(O)c4)c(-c4ccncc4)nn23)cc1,520.5680000000002,4.779400000000004,1.0,6.0
CHEMBL2335895,active,7.332547047110046,CC(=O)NC(C)c1ccc(Nc2ncc3cc(-c4ccncc4)ccc3n2)cc1,383.45500000000004,4.632500000000002,2.0,5.0
CHEMBL4113898,active,7.961777361631282,CC(=O)NC[C@@H]1CN(c2cc(-c3cc(NC(=O)c4ccnc(C(C)(C)C#N)c4)ccc3C)ccn2)CCO1,512.6140000000003,3.8468000000000027,2.0,7.0
CHEMBL2047073,inactive,4.228339040651113,CC(=O)NS(=O)(=O)c1ccc2[nH]c3cnccc3c2c1,289.3160000000001,1.5409,2.0,4.0
CHEMBL2335504,active,6.721246399047171,CC(=O)N[C@@H](C)c1ccc(Nc2ncc3cc(-c4ccncc4)ccc3n2)cc1,383.45500000000004,4.632500000000002,2.0,5.0
CHEMBL2335911,active,6.24184537803261,CC(=O)N[C@H](C)c1ccc(Nc2ncc3cc(-c4ccncc4)c(C)cc3n2)cc1,397.4820000000001,4.940920000000003,2.0,5.0
CHEMBL2335909,active,6.366531544420414,CC(=O)N[C@H](C)c1ccc(Nc2ncc3cc(-c4ccncc4)c(Cl)cc3n2)cc1,417.9000000000001,5.285900000000003,2.0,5.0
CHEMBL2335912,active,7.0915149811213505,CC(=O)N[C@H](C)c1ccc(Nc2ncc3cc(-c4ccncc4)cc(C)c3n2)cc1,397.4820000000001,4.940920000000004,2.0,5.0
CHEMBL2335910,active,6.7290767237014295,CC(=O)N[C@H](C)c1ccc(Nc2ncc3cc(-c4ccncc4)cc(Cl)c3n2)cc1,417.9000000000001,5.285900000000003,2.0,5.0
CHEMBL2335896,active,7.576754126063192,CC(=O)N[C@H](C)c1ccc(Nc2ncc3cc(-c4ccncc4)ccc3n2)cc1,383.45500000000004,4.632500000000002,2.0,5.0
CHEMBL5283675,active,8.371611069949688,CC(=O)Nc1cc(-c2sc(C3CCN(C4CC4)CC3)nc2-c2cccc(NS(=O)(=O)c3cc(F)ccc3F)c2F)ccn1,627.7140000000002,6.390400000000004,2.0,7.0
CHEMBL248256,active,8.301029995663981,CC(=O)Nc1cc(CNc2ccccc2C(=O)Nc2ccc3c(c2)OC(F)(F)O3)ccn1,440.4060000000001,4.225900000000002,3.0,6.0
CHEMBL3966058,active,7.886056647693163,CC(=O)Nc1cc(NC(=O)Nc2ccc(Oc3ccnc(NC(=O)C4CC4)c3)c(F)c2)cc(C(F)(F)F)c1,531.4660000000002,5.982700000000003,4.0,5.0
CHEMBL3799934,active,7.301029995663981,CC(=O)Nc1cc(Nc2cccc(NC(=O)c3cccc(C4CC4)c3)c2)ccn1,386.45500000000015,4.913300000000003,3.0,4.0
CHEMBL4845883,active,7.494850021680094,CC(=O)Nc1cc(Oc2ccc(NC(=O)Nc3cccc(C(F)(F)F)c3)cc2)ncn1,431.3740000000001,4.890100000000002,3.0,5.0
CHEMBL1688867,active,8.154901959985743,CC(=O)Nc1cc(Oc2ccc3c(c2)C[C@@H](C(=O)Nc2cc(CN)cc(C(F)(F)F)c2)CC3)ccn1,498.5050000000002,5.0534000000000034,3.0,5.0
CHEMBL3335381,active,9.0,CC(=O)Nc1cc(Oc2ccc3c(c2)nc(Nc2cc(C(F)(F)F)ccc2F)n3C)ccn1,459.4030000000001,5.6205000000000025,2.0,5.0
CHEMBL3335376,active,8.045757490560675,CC(=O)Nc1cc(Oc2ccc3c(c2)nc(Nc2ccc(C(C)(C)C)cc2)n3C)ccn1,429.52400000000017,5.760100000000005,2.0,5.0
CHEMBL3335378,active,8.397940008672037,CC(=O)Nc1cc(Oc2ccc3c(c2)nc(Nc2ccc(C(C)C)cc2)n3C)ccn1,415.4970000000001,5.586000000000005,2.0,5.0
CHEMBL3335380,active,8.397940008672037,CC(=O)Nc1cc(Oc2ccc3c(c2)nc(Nc2ccc(C(F)(F)F)cc2)n3C)ccn1,441.41300000000007,5.481400000000003,2.0,5.0
CHEMBL3335379,active,9.0,CC(=O)Nc1cc(Oc2ccc3c(c2)nc(Nc2ccc(OC(F)(F)F)cc2)n3C)ccn1,457.4120000000001,5.361200000000003,2.0,6.0
CHEMBL3335371,active,8.522878745280337,CC(=O)Nc1cc(Oc2ccc3c(c2)nc(Nc2cccc(C(C)(C)C)c2)n3C)ccn1,429.52400000000017,5.760100000000005,2.0,5.0
CHEMBL3335373,active,9.397940008672037,CC(=O)Nc1cc(Oc2ccc3c(c2)nc(Nc2cccc(C(C)C)c2)n3C)ccn1,415.4970000000001,5.586000000000005,2.0,5.0
CHEMBL3335375,active,8.522878745280337,CC(=O)Nc1cc(Oc2ccc3c(c2)nc(Nc2cccc(C(F)(F)F)c2)n3C)ccn1,441.41300000000007,5.481400000000003,2.0,5.0
CHEMBL3335374,active,9.397940008672037,CC(=O)Nc1cc(Oc2ccc3c(c2)nc(Nc2cccc(OC(F)(F)F)c2)n3C)ccn1,457.4120000000001,5.361200000000003,2.0,6.0
CHEMBL3661248,active,6.416971348570042,CC(=O)Nc1ccc(-c2ccc3ncnc(Nc4cccc5[nH]ncc45)c3c2)cc1,394.4380000000001,4.875100000000002,3.0,5.0
CHEMBL482576,active,7.795880017344075,CC(=O)Nc1ccc(NC(=O)c2cc(NC(=O)c3cccc(C(C)(C)C#N)c3)ccc2C)cn1,455.5180000000002,4.654200000000003,3.0,5.0
CHEMBL2335889,active,7.171952671411244,CC(=O)Nc1ccc(Nc2ncc3cc(-c4ccncc4)ccc3n2)cc1,355.40100000000007,4.3938000000000015,2.0,5.0
CHEMBL443770,active,6.508638306165727,CC(=O)Nc1ccc(Oc2cncc(Nc3cccc(-c4cnco4)c3)n2)c2ccccc12,437.4590000000002,5.779100000000004,2.0,7.0
CHEMBL2088028,active,6.853871964321762,CC(=O)Nc1ccc(S(=O)(=O)Nc2cc(Sc3ncn[nH]3)c(O)c3ccccc23)cc1,455.52100000000013,3.573900000000001,4.0,7.0
CHEMBL200130,inactive,4.1771783546968955,CC(=O)Nc1cccc(-c2cncc(NCCCc3ccccc3)n2)c1,346.43399999999997,4.146700000000003,2.0,4.0
CHEMBL200964,inactive,4.309803919971486,CC(=O)Nc1cccc(-c2cncc(NCCOc3ccccc3)n2)c1,348.406,3.592900000000002,2.0,5.0
CHEMBL372149,inactive,4.346787486224656,CC(=O)Nc1cccc(-c2cncc(NCCc3ccccc3)n2)c1,332.407,3.7566000000000015,2.0,4.0
CHEMBL382262,inactive,4.795880017344075,CC(=O)Nc1cccc(-c2cncc(NCc3cc(C)[nH]n3)n2)c1,322.372,2.7456200000000006,3.0,5.0
CHEMBL201625,inactive,4.42021640338319,CC(=O)Nc1cccc(-c2cncc(NCc3cc(C)on3)n2)c1,323.35600000000005,3.0105200000000014,2.0,6.0
CHEMBL274738,inactive,4.200659450546418,CC(=O)Nc1cccc(-c2cncc(NCc3ccc(F)c(Cl)c3)n2)c1,370.815,4.506600000000003,2.0,4.0
CHEMBL370112,inactive,4.468521082957745,CC(=O)Nc1cccc(-c2cncc(NCc3ccc4c(c3)OCCO4)n2)c1,376.41600000000017,3.4853000000000014,2.0,6.0
CHEMBL199800,inactive,4.7447274948966935,CC(=O)Nc1cccc(-c2cncc(NCc3ccccc3)n2)c1,318.38,3.714100000000002,2.0,4.0
CHEMBL433992,inactive,4.0,CC(=O)Nc1cccc(-c2cncc(NCc3ccccn3)n2)c1,319.368,3.1091000000000006,2.0,5.0
CHEMBL199588,inactive,4.481486060122112,CC(=O)Nc1cccc(-c2cncc(NCc3ccoc3)n2)c1,308.341,3.307100000000001,2.0,5.0
CHEMBL199805,inactive,4.126098402135539,CC(=O)Nc1cccc(-c2cncc(NN(C)c3ccccc3)n2)c1,333.39500000000004,3.5653000000000015,2.0,5.0
CHEMBL199948,active,6.022276394711152,CC(=O)Nc1cccc(-c2cncc(Nc3cc(Cl)nc(Cl)c3)n2)c1,374.23100000000005,4.547400000000001,2.0,5.0
CHEMBL198348,inactive,4.0,CC(=O)Nc1cccc(-c2cncc(Nc3ccc(F)c(Cl)c3)n2)c1,356.78800000000007,4.638100000000002,2.0,4.0
CHEMBL383374,inactive,5.0,CC(=O)Nc1cccc(-c2cncc(Nc3ccc(N4CCOCC4)cc3)n2)c1,389.45900000000023,3.6822000000000017,2.0,6.0
CHEMBL378600,inactive,4.075720713938118,CC(=O)Nc1cccc(-c2cncc(Nc3ccc(OC(F)(F)F)cc3)n2)c1,388.34900000000005,4.744200000000002,2.0,5.0
CHEMBL199811,active,6.211124884224583,CC(=O)Nc1cccc(-c2cncc(Nc3ccc4c(c3)C(=O)OC4)n2)c1,360.37300000000016,3.516000000000001,2.0,6.0
CHEMBL373242,inactive,4.4089353929735005,CC(=O)Nc1cccc(-c2cncc(Nc3ccc4c(c3)OC(F)(F)C(F)(F)O4)n2)c1,434.3490000000001,4.802400000000001,2.0,6.0
CHEMBL200075,inactive,4.431798275933005,CC(=O)Nc1cccc(-c2cncc(Nc3ccc4c(c3)OC(F)(F)O4)n2)c1,384.3420000000001,4.167100000000001,2.0,6.0
CHEMBL371958,inactive,5.29964247217734,CC(=O)Nc1cccc(-c2cncc(Nc3ccc4c(c3)OCO4)n2)c1,348.36200000000014,3.574300000000001,2.0,6.0
CHEMBL198244,inactive,4.640259352136284,CC(=O)Nc1cccc(-c2cncc(Nc3cccc(-c4cnco4)c3)n2)c1,371.4000000000001,4.500600000000003,2.0,6.0
CHEMBL199394,inactive,4.853871964321762,CC(=O)Nc1cccc(-c2cncc(Nc3cccc(O)c3)n2)c1,320.35200000000003,3.5512000000000006,3.0,5.0
CHEMBL199605,inactive,4.0,CC(=O)Nc1cccc(-c2cncc(Nc3cccc4c3OC(F)(F)C(F)(F)O4)n2)c1,434.3490000000001,4.802400000000001,2.0,6.0
CHEMBL425576,inactive,4.920818753952375,CC(=O)Nc1cccc(-c2cncc(Nc3ccccc3)n2)c1,304.353,3.845600000000001,2.0,4.0
CHEMBL381275,inactive,4.698970004336019,CC(=O)Nc1cccc(-c2cncc(Nc3nc(C(C)(C)C)cs3)n2)c1,367.47800000000007,4.599600000000003,2.0,6.0
CHEMBL3814281,inactive,5.0,CC(=O)Nc1cccc(Cn2c(=O)oc3cc(OC(=O)N(C)C)ccc3c2=O)c1,397.3870000000001,2.0218,1.0,6.0
CHEMBL501718,active,6.187086643357144,CC(=O)Nc1cccc2c(Oc3cncc(Nc4cccc(-c5cnco5)c4)n3)cccc12,437.4590000000001,5.779100000000003,2.0,7.0
CHEMBL4204192,active,9.045757490560675,CC(=O)Nc1cn2cc(-c3cc(NC(=O)c4cc(C(F)(F)F)ccn4)ccc3C)ccc2n1,453.4240000000001,4.9342200000000025,2.0,4.0
CHEMBL4208527,active,8.522878745280337,CC(=O)Nc1cn2cc(-c3cc(NC(=O)c4cc(N5CCN(C)C[C@@H]5C)cc(C(F)(F)F)c4)ccc3C)ccc2n1,564.6120000000002,5.6795200000000055,2.0,5.0
CHEMBL4205266,active,8.301029995663981,CC(=O)Nc1cn2cc(-c3cc(NC(=O)c4ccc(CN5CCN(C)CC5)c(C(F)(F)F)c4)ccc3C)ccc2n1,564.6120000000002,5.2866200000000045,2.0,5.0
CHEMBL4217462,active,9.522878745280337,CC(=O)Nc1cn2cc(-c3cc(NC(=O)c4cccc(C(C)(C)C)c4)ccc3C)ccc2n1,440.5470000000002,5.817920000000005,2.0,3.0
CHEMBL4216073,active,9.698970004336019,CC(=O)Nc1cn2cc(-c3cc(NC(=O)c4cccc(C(F)(F)F)c4)ccc3C)ccc2n1,452.4360000000001,5.539220000000004,2.0,3.0
CHEMBL4209163,active,8.221848749616356,CC(=O)Nc1cn2cc(-c3cc(NC(=O)c4cccc(C(F)(F)F)n4)ccc3C)ccc2n1,453.4240000000001,4.934220000000003,2.0,4.0
CHEMBL4216386,active,9.522878745280337,CC(=O)Nc1cn2cc(-c3cc(NC(=O)c4cccc(Cl)c4)ccc3C)ccc2n1,418.8840000000001,5.173820000000004,2.0,3.0
CHEMBL4211935,active,7.214670164989233,CC(=O)Nc1cn2cc(-c3cc(NC(=O)c4ccccc4)ccc3C)ccc2n1,384.4390000000001,4.520420000000003,2.0,3.0
CHEMBL1778673,active,7.481486060122112,CC(=O)Nc1cncc(C2=NN(C(=O)c3ccc(-c4ccccn4)s3)C(c3ccccc3O)C2)c1,483.5530000000001,4.860600000000004,2.0,7.0
CHEMBL2204530,active,7.576754126063192,CC(=O)Nc1nc2ccc(N(C)c3ccc(F)c(NC(=O)c4cccc(OC(C)(C)C#N)c4)c3)nc2s1,518.5740000000002,5.489980000000003,2.0,8.0
CHEMBL2204531,active,7.474955192963154,CC(=O)Nc1nc2ccc(N(C)c3ccc(F)c(NC(=O)c4cccc(OC(C)(C)C#N)c4Cl)c3)nc2s1,553.0190000000002,6.143380000000003,2.0,8.0
CHEMBL2204529,active,6.976747540366288,CC(=O)Nc1nc2cnc(Nc3cc(NC(=O)c4cccc(C5(C#N)CC5)c4Cl)ccc3C)nc2s1,518.0020000000003,5.5576000000000025,3.0,8.0
CHEMBL2204527,active,6.903089986991944,CC(=O)Nc1nc2cnc(Nc3cc(NC(=O)c4cccc(CC(C)(C)C#N)c4)ccc3C)nc2s1,499.6000000000003,5.441300000000004,3.0,8.0
CHEMBL2204526,active,6.559878396812196,CC(=O)Nc1nc2cnc(Nc3cc(NC(=O)c4cccc(CCC#N)c4)ccc3C)nc2s1,471.5460000000003,4.805200000000003,3.0,8.0
CHEMBL2204528,active,7.094204119632131,CC(=O)Nc1nc2cnc(Nc3cc(NC(=O)c4cccc(OC(C)(C)C#N)c4)ccc3C)nc2s1,501.5720000000003,5.030000000000004,3.0,9.0
